geoid,Region,State,age,season,MMWR Year/Week,Deaths from influenza,Deaths from pneumonia,Deaths from pneumonia and influenza,All Deaths,Pecent of deaths due to pneumonia or influenza,pecent complete
State,NA,Missouri,All,2009-10,201038,NA,NA,66,979,6.7415730337,92.020887728
State,NA,Montana,All,2009-10,201038,NA,NA,15,189,7.9365079365,110.84421275
State,NA,Nebraska,All,2009-10,201038,NA,NA,16,300,5.3333333333,102.35561714
State,NA,Nevada,All,2009-10,201038,NA,NA,22,397,5.5415617128,104.48632623
State,NA,New Hampshire,All,2009-10,201038,NA,NA,17,228,7.4561403509,114.37027926
State,NA,New Jersey,All,2009-10,201038,NA,NA,79,1265,6.2450592885,94.770697767
State,NA,New Mexico,All,2009-10,201038,NA,NA,22,292,7.5342465753,94.512444659
State,NA,New York,All,2009-10,201038,NA,NA,141,1780,7.9213483146,97.599815128
State,NA,New York City,All,2009-10,201038,NA,NA,91,933,9.7534833869,92.709642049
State,NA,North Carolina,All,2009-10,201038,NA,NA,101,1483,6.8105192178,98.143936224
State,NA,North Dakota,All,2009-10,201038,NA,NA,15,114,13.157894737,100.24257126
State,NA,Ohio,All,2009-10,201038,NA,NA,135,1984,6.8044354839,94.361015291
State,NA,Oklahoma,All,2009-10,201038,NA,NA,40,638,6.2695924765,91.020301072
State,NA,Oregon,All,2009-10,201038,NA,NA,21,567,3.7037037037,92.0471721
State,NA,Pennsylvania,All,2009-10,201038,NA,NA,142,2294,6.1900610288,94.861122774
State,NA,Rhode Island,All,2009-10,201038,NA,NA,16,189,8.4656084656,103.65848533
State,NA,South Carolina,All,2009-10,201038,NA,NA,51,726,7.0247933884,91.543995092
State,NA,South Dakota,All,2009-10,201038,NA,NA,14,122,11.475409836,89.163306452
State,NA,Tennessee,All,2009-10,201038,NA,NA,83,1066,7.7861163227,93.117885866
State,NA,Texas,All,2009-10,201038,NA,NA,190,3053,6.2233868326,95.288052655
State,NA,Utah,All,2009-10,201038,NA,NA,17,256,6.640625,90.566037736
State,NA,Vermont,All,2009-10,201038,NA,NA,12,110,10.909090909,109.76448998
State,NA,Virginia,All,2009-10,201038,NA,NA,72,1125,6.4,98.290111906
State,NA,Washington,All,2009-10,201038,NA,NA,71,913,7.7765607886,97.449392713
State,NA,West Virginia,All,2009-10,201038,NA,NA,27,376,7.1808510638,90.994733328
State,NA,Wisconsin,All,2009-10,201038,NA,NA,55,863,6.3731170336,95.3199719
State,NA,Wyoming,All,2009-10,201038,NA,NA,7,90,7.7777777778,107.81163943
State,NA,Alabama,All,2009-10,201039,NA,NA,43,845,5.0887573964,91.564119171
State,NA,Alaska,All,2009-10,201039,NA,NA,7,81,8.6419753086,113.79588761
State,NA,Arizona,All,2009-10,201039,NA,NA,42,846,4.9645390071,93.566622032
State,NA,Arkansas,All,2009-10,201039,NA,NA,45,508,8.8582677165,90.528471938
State,NA,California,All,2009-10,201039,NA,NA,359,4331,8.2890787347,95.597199717
State,NA,Colorado,All,2009-10,201039,NA,NA,31,543,5.7090239411,88.917540326
State,NA,Connecticut,All,2009-10,201039,NA,NA,41,489,8.3844580777,88.192736118
State,NA,Delaware,All,2009-10,201039,NA,NA,4,136,2.9411764706,92.128007475
State,NA,District of Columbia,All,2009-10,201039,NA,NA,3,98,3.0612244898,107.26777102
State,NA,Florida,All,2009-10,201039,NA,NA,152,3188,4.7678795483,96.24379151
State,NA,Georgia,All,2009-10,201039,NA,NA,100,1294,7.7279752705,95.347983693
State,NA,Hawaii,All,2009-10,201039,NA,NA,13,177,7.3446327684,93.944077275
State,NA,Idaho,All,2009-10,201039,NA,NA,18,230,7.8260869565,104.52179061
State,NA,Illinois,All,2009-10,201039,NA,NA,145,1880,7.7127659574,96.758163748
State,NA,Indiana,All,2009-10,201039,NA,NA,84,1070,7.8504672897,97.435969004
State,NA,Iowa,All,2009-10,201039,NA,NA,32,485,6.5979381443,90.279857931
State,NA,Kansas,All,2009-10,201039,NA,NA,41,459,8.9324618736,96.942796799
State,NA,Kentucky,All,2009-10,201039,NA,NA,81,772,10.492227979,95.623905502
State,NA,Louisiana,All,2009-10,201039,NA,NA,41,735,5.5782312925,93.532423208
State,NA,Maine,All,2009-10,201039,NA,NA,16,250,6.4,102.50408445
State,NA,Maryland,All,2009-10,201039,NA,NA,60,777,7.722007722,92.603906956
State,NA,Massachusetts,All,2009-10,201039,NA,NA,89,991,8.980827447,97.634730878
State,NA,Michigan,All,2009-10,201039,NA,NA,104,1649,6.306852638,97.435020907
State,NA,Minnesota,All,2009-10,201039,NA,NA,58,771,7.5226977951,103.25468987000001
State,NA,Mississippi,All,2009-10,201039,NA,NA,21,477,4.4025157233,85.966717304
State,NA,Missouri,All,2009-10,201039,NA,NA,79,1058,7.4669187146,99.446475196
State,NA,Montana,All,2009-10,201039,NA,NA,9,143,6.2937062937,83.866256207
State,NA,Nebraska,All,2009-10,201039,NA,NA,28,283,9.8939929329,96.555465502
State,NA,Nevada,All,2009-10,201039,NA,NA,17,355,4.7887323944,93.432357212
State,NA,New Hampshire,All,2009-10,201039,NA,NA,19,194,9.793814433,97.315062174
State,NA,New Jersey,All,2009-10,201039,NA,NA,87,1313,6.6260472201,98.366740053
State,NA,New Mexico,All,2009-10,201039,NA,NA,18,278,6.4748201439,89.98102608
State,NA,New York,All,2009-10,201039,NA,NA,115,1705,6.7448680352,93.487463367
State,NA,New York City,All,2009-10,201039,NA,NA,89,953,9.3389296957,94.696987002
State,NA,North Carolina,All,2009-10,201039,NA,NA,120,1473,8.1466395112,97.482142993
State,NA,North Dakota,All,2009-10,201039,NA,NA,10,119,8.4033613445,104.63917526
State,NA,Ohio,All,2009-10,201039,NA,NA,138,2003,6.8896655017,95.264674207
State,NA,Oklahoma,All,2009-10,201039,NA,NA,54,651,8.2949308756,92.874946706
State,NA,Oregon,All,2009-10,201039,NA,NA,37,598,6.1872909699,97.079733537
State,NA,Pennsylvania,All,2009-10,201039,NA,NA,151,2234,6.7591763653,92.380012326
State,NA,Rhode Island,All,2009-10,201039,NA,NA,18,183,9.8360655738,100.36773977
State,NA,South Carolina,All,2009-10,201039,NA,NA,53,732,7.2404371585,92.300557034
State,NA,South Dakota,All,2009-10,201039,NA,NA,18,132,13.636363636,96.471774194
State,NA,Tennessee,All,2009-10,201039,NA,NA,94,1106,8.4990958409,96.611990401
State,NA,Texas,All,2009-10,201039,NA,NA,201,3031,6.6314747608,94.601404388
State,NA,Utah,All,2009-10,201039,NA,NA,11,278,3.9568345324,98.349056604
State,NA,Vermont,All,2009-10,201039,NA,NA,11,96,11.458333333,95.794463985
State,NA,Virginia,All,2009-10,201039,NA,NA,64,1071,5.9757236228,93.572186534
State,NA,Washington,All,2009-10,201039,NA,NA,74,902,8.2039911308,96.275303644
State,NA,West Virginia,All,2009-10,201039,NA,NA,24,400,6.0,96.802907796
State,NA,Wisconsin,All,2009-10,201039,NA,NA,57,902,6.3192904656,99.627595196
State,NA,Wyoming,All,2009-10,201039,NA,NA,2,82,2.4390243902,98.228382596
State,NA,Alabama,All,2010-11,201040,NA,NA,68,959,7.0907194995,103.91714827
State,NA,Alaska,All,2010-11,201040,NA,NA,6,62,9.6774193548,87.103025083
State,NA,Arizona,All,2010-11,201040,NA,NA,49,827,5.9250302297,91.465243995
State,NA,Arkansas,All,2010-11,201040,NA,NA,42,573,7.3298429319,102.11183941
State,NA,California,All,2010-11,201040,NA,NA,359,4292,8.3643988816,94.736361391
State,NA,Colorado,All,2010-11,201040,NA,NA,37,601,6.15640599,98.415178151
State,NA,Connecticut,All,2010-11,201040,NA,NA,48,524,9.1603053435,94.505099643
State,NA,Delaware,All,2010-11,201040,NA,NA,9,169,5.325443787,114.48259752
State,NA,District of Columbia,All,2010-11,201040,NA,NA,2,81,2.4691358025,88.660096456
State,NA,Florida,All,2010-11,201040,NA,NA,172,3236,5.3152039555,97.692882474
State,NA,Georgia,All,2010-11,201040,NA,NA,65,1306,4.9770290965,96.232199925
State,NA,Hawaii,All,2010-11,201040,NA,NA,17,178,9.5505617978,94.474834774
State,NA,Idaho,All,2010-11,201040,NA,NA,7,212,3.3018867925,96.341824387
State,NA,Illinois,All,2010-11,201040,NA,NA,164,1920,8.5416666667,98.816848083
State,NA,Indiana,All,2010-11,201040,NA,NA,67,1105,6.0633484163,100.62312687
State,NA,Iowa,All,2010-11,201040,NA,NA,37,565,6.5486725664,105.17138089
State,NA,Kansas,All,2010-11,201040,NA,NA,31,506,6.1264822134,106.86940126
State,NA,Kentucky,All,2010-11,201040,NA,NA,68,775,8.7741935484,95.995500989
State,NA,Louisiana,All,2010-11,201040,NA,NA,37,768,4.8177083333,97.731838128
State,NA,Maine,All,2010-11,201040,NA,NA,25,275,9.0909090909,112.7544929
State,NA,Maryland,All,2010-11,201040,NA,NA,50,790,6.3291139241,94.153264473
State,NA,Massachusetts,All,2010-11,201040,NA,NA,78,946,8.245243129,93.201266812
State,NA,Michigan,All,2010-11,201040,NA,NA,127,1739,7.3030477286,102.75288136
State,NA,Minnesota,All,2010-11,201040,NA,NA,52,776,6.7010309278,103.92430524
State,NA,Mississippi,All,2010-11,201040,NA,NA,30,546,5.4945054945,98.402154399
State,NA,Missouri,All,2010-11,201040,NA,NA,80,1107,7.2267389341,104.05221932
State,NA,Montana,All,2010-11,201040,NA,NA,9,153,5.8823529412,89.731029369
State,NA,Nebraska,All,2010-11,201040,NA,NA,18,276,6.5217391304,94.167167769
State,NA,Nevada,All,2010-11,201040,NA,NA,14,340,4.1176470588,89.484511133
State,NA,New Hampshire,All,2010-11,201040,NA,NA,13,197,6.5989847716,98.81993427
State,NA,New Jersey,All,2010-11,201040,NA,NA,80,1298,6.1633281972,97.242976839
State,NA,New Mexico,All,2010-11,201040,NA,NA,21,300,7.0,97.101826705
State,NA,New York,All,2010-11,201040,NA,NA,118,1698,6.949352179,93.103643869
State,NA,New York City,All,2010-11,201040,NA,NA,87,966,9.0062111801,95.988761222
State,NA,North Carolina,All,2010-11,201040,NA,NA,104,1513,6.8737607403,100.12931592
State,NA,North Dakota,All,2010-11,201040,NA,NA,12,129,9.3023255814,113.43238326
State,NA,Ohio,All,2010-11,201040,NA,NA,170,2054,8.276533593,97.690284983
State,NA,Oklahoma,All,2010-11,201040,NA,NA,45,688,6.5406976744,98.153553508
State,NA,Oregon,All,2010-11,201040,NA,NA,39,594,6.5656565657,96.430370771
State,NA,Pennsylvania,All,2010-11,201040,NA,NA,143,2404,5.9484193012,99.409825261
State,NA,Rhode Island,All,2010-11,201040,NA,NA,15,205,7.3170731707,112.43380684
State,NA,South Carolina,All,2010-11,201040,NA,NA,45,772,5.829015544,97.34430332
State,NA,South Dakota,All,2010-11,201040,NA,NA,25,156,16.025641026,114.01209677
State,NA,Tennessee,All,2010-11,201040,NA,NA,107,1163,9.2003439381,101.59108936
State,NA,Texas,All,2010-11,201040,NA,NA,199,3077,6.4673383165,96.037123491
State,NA,Utah,All,2010-11,201040,NA,NA,18,256,7.03125,90.566037736
State,NA,Vermont,All,2010-11,201040,NA,NA,6,86,6.976744186,85.815873987
State,NA,Virginia,All,2010-11,201040,NA,NA,65,1094,5.9414990859,95.581673267
State,NA,Washington,All,2010-11,201040,NA,NA,74,907,8.1587651599,96.808980493000007
State,NA,West Virginia,All,2010-11,201040,NA,NA,39,426,9.1549295775,103.0950968
State,NA,Wisconsin,All,2010-11,201040,NA,NA,66,939,7.0287539936,103.71431473
State,NA,Wyoming,All,2010-11,201040,NA,NA,9,107,8.4112149533,128.17606022
State,NA,Alabama,All,2010-11,201041,NA,NA,59,909,6.4906490649,98.499153049
State,NA,Alaska,All,2010-11,201041,NA,NA,7,81,8.6419753086,113.79588761
State,NA,Arizona,All,2010-11,201041,NA,NA,42,842,4.9881235154,93.124226656
State,NA,Arkansas,All,2010-11,201041,NA,NA,46,530,8.679245283,94.448996313
State,NA,California,All,2010-11,201041,NA,NA,373,4322,8.6302637668,95.398544719
State,NA,Colorado,All,2010-11,201041,NA,NA,33,557,5.9245960503,91.210073594
State,NA,Connecticut,All,2010-11,201041,NA,NA,48,530,9.0566037736,95.587219105
State,NA,Delaware,All,2010-11,201041,NA,NA,10,155,6.4516129032,104.99883205
State,NA,District of Columbia,All,2010-11,201041,NA,NA,8,96,8.3333333333,105.07863284
State,NA,Florida,All,2010-11,201041,NA,NA,173,3174,5.4505356018,95.821139979
State,NA,Georgia,All,2010-11,201041,NA,NA,85,1332,6.3813813814,98.148001762
State,NA,Hawaii,All,2010-11,201041,NA,NA,16,161,9.9378881988,85.451957295
State,NA,Idaho,All,2010-11,201041,NA,NA,15,224,6.6964285714,101.7951352
State,NA,Illinois,All,2010-11,201041,NA,NA,149,1846,8.0715059588,95.008282063
State,NA,Indiana,All,2010-11,201041,NA,NA,60,1049,5.7197330791,95.523674285
State,NA,Iowa,All,2010-11,201041,NA,NA,39,545,7.1559633028,101.44850015
State,NA,Kansas,All,2010-11,201041,NA,NA,40,451,8.8691796009,95.253161996
State,NA,Kentucky,All,2010-11,201041,NA,NA,75,795,9.4339622642,98.472804241
State,NA,Louisiana,All,2010-11,201041,NA,NA,47,792,5.9343434343,100.78595807
State,NA,Maine,All,2010-11,201041,NA,NA,22,253,8.6956521739,103.73413347
State,NA,Maryland,All,2010-11,201041,NA,NA,72,824,8.7378640777,98.205430286
State,NA,Massachusetts,All,2010-11,201041,NA,NA,90,1024,8.7890625,100.88593786
State,NA,Michigan,All,2010-11,201041,NA,NA,104,1743,5.966724039,102.98923071
State,NA,Minnesota,All,2010-11,201041,NA,NA,71,780,9.1025641026,104.45999754
State,NA,Mississippi,All,2010-11,201041,NA,NA,29,547,5.3016453382,98.582378125
State,NA,Missouri,All,2010-11,201041,NA,NA,70,1037,6.75024108,97.472584856
State,NA,Montana,All,2010-11,201041,NA,NA,20,152,13.157894737,89.144552053
State,NA,Nebraska,All,2010-11,201041,NA,NA,34,288,11.805555556,98.261392455
State,NA,Nevada,All,2010-11,201041,NA,NA,11,344,3.1976744186,90.537270087
State,NA,New Hampshire,All,2010-11,201041,NA,NA,23,206,11.165048544,103.33455056
State,NA,New Jersey,All,2010-11,201041,NA,NA,88,1321,6.6616199849,98.966080434
State,NA,New Mexico,All,2010-11,201041,NA,NA,27,307,8.7947882736,99.367535995
State,NA,New York,All,2010-11,201041,NA,NA,156,1862,8.3780880773,102.09598639
State,NA,New York City,All,2010-11,201041,NA,NA,107,996,10.742971888,98.969778651
State,NA,North Carolina,All,2010-11,201041,NA,NA,111,1503,7.3852295409,99.467522687
State,NA,North Dakota,All,2010-11,201041,NA,NA,8,123,6.5040650407,108.15645846
State,NA,Ohio,All,2010-11,201041,NA,NA,145,2111,6.8687825675,100.40126173
State,NA,Oklahoma,All,2010-11,201041,NA,NA,48,690,6.9565217391,98.438883605
State,NA,Oregon,All,2010-11,201041,NA,NA,36,568,6.338028169,92.209512791
State,NA,Pennsylvania,All,2010-11,201041,NA,NA,169,2457,6.8783068783,101.60147282
State,NA,Rhode Island,All,2010-11,201041,NA,NA,15,182,8.2417582418,99.819282172
State,NA,South Carolina,All,2010-11,201041,NA,NA,56,741,7.5573549258,93.435399949
State,NA,South Dakota,All,2010-11,201041,NA,NA,20,151,13.245033113,110.3578629
State,NA,Tennessee,All,2010-11,201041,NA,NA,93,1103,8.4315503173,96.349932561
State,NA,Texas,All,2010-11,201041,NA,NA,235,3052,7.6998689384,95.25684137
State,NA,Utah,All,2010-11,201041,NA,NA,24,277,8.6642599278,97.995283019
State,NA,Vermont,All,2010-11,201041,NA,NA,5,106,4.7169811321,105.77305398
State,NA,Virginia,All,2010-11,201041,NA,NA,70,1182,5.9221658206,103.27014424
State,NA,Washington,All,2010-11,201041,NA,NA,67,873,7.6746849943,93.179977917
State,NA,West Virginia,All,2010-11,201041,NA,NA,40,410,9.756097561,99.222980491
State,NA,Wisconsin,All,2010-11,201041,NA,NA,73,916,7.9694323144,101.17392151
State,NA,Wyoming,All,2010-11,201041,NA,NA,9,97,9.2783505155,116.19698917
State,NA,Alabama,All,2010-11,201042,NA,NA,59,870,6.7816091954,94.27311678
State,NA,Alaska,All,2010-11,201042,NA,NA,3,60,5.0,84.293250081
State,NA,Arizona,All,2010-11,201042,NA,NA,44,873,5.040091638,96.55279082
State,NA,Arkansas,All,2010-11,201042,NA,NA,41,509,8.0550098232,90.706677591
State,NA,California,All,2010-11,201042,NA,NA,385,4209,9.1470658114,92.904320852
State,NA,Colorado,All,2010-11,201042,NA,NA,27,566,4.7703180212,92.683844981
State,NA,Connecticut,All,2010-11,201042,NA,NA,46,583,7.8902229846,105.14594102
State,NA,Delaware,All,2010-11,201042,NA,NA,10,142,7.0422535211,96.192478393
State,NA,District of Columbia,All,2010-11,201042,NA,NA,6,77,7.7922077922,84.281820088
State,NA,Florida,All,2010-11,201042,NA,NA,156,3323,4.6945531147,100.31935985
State,NA,Georgia,All,2010-11,201042,NA,NA,73,1307,5.5853098699,96.305884611
State,NA,Hawaii,All,2010-11,201042,NA,NA,12,164,7.3170731707,87.044229792
State,NA,Idaho,All,2010-11,201042,NA,NA,20,249,8.0321285141,113.1561994
State,NA,Illinois,All,2010-11,201042,NA,NA,154,1917,8.0333854982,98.662446758
State,NA,Indiana,All,2010-11,201042,NA,NA,61,1134,5.3791887125,103.26391481
State,NA,Iowa,All,2010-11,201042,NA,NA,35,548,6.3868613139,102.00693226
State,NA,Kansas,All,2010-11,201042,NA,NA,27,483,5.5900621118,102.01170121
State,NA,Kentucky,All,2010-11,201042,NA,NA,79,811,9.7410604192,100.45464684
State,NA,Louisiana,All,2010-11,201042,NA,NA,31,787,3.9390088945,100.14968308
State,NA,Maine,All,2010-11,201042,NA,NA,21,252,8.3333333333,103.32411713
State,NA,Maryland,All,2010-11,201042,NA,NA,65,814,7.9852579853,97.013616811
State,NA,Massachusetts,All,2010-11,201042,NA,NA,85,1061,8.0113100848,104.53123054
State,NA,Michigan,All,2010-11,201042,NA,NA,136,1721,7.9023823359,101.68930927
State,NA,Minnesota,All,2010-11,201042,NA,NA,66,772,8.5492227979,103.38861295
State,NA,Mississippi,All,2010-11,201042,NA,NA,38,512,7.421875,92.274547714
State,NA,Missouri,All,2010-11,201042,NA,NA,83,1078,7.6994434137,101.32637076
State,NA,Montana,All,2010-11,201042,NA,NA,13,179,7.2625698324,104.97943959
State,NA,Nebraska,All,2010-11,201042,NA,NA,22,303,7.2607260726,103.37917331
State,NA,Nevada,All,2010-11,201042,NA,NA,21,345,6.0869565217,90.800459826
State,NA,New Hampshire,All,2010-11,201042,NA,NA,17,201,8.4577114428,100.8264304
State,NA,New Jersey,All,2010-11,201042,NA,NA,85,1296,6.5586419753,97.093141743
State,NA,New Mexico,All,2010-11,201042,NA,NA,20,292,6.8493150685,94.512444659
State,NA,New York,All,2010-11,201042,NA,NA,156,1898,8.2191780822,104.06991523
State,NA,New York City,All,2010-11,201042,NA,NA,113,1036,10.907335907,102.94446856
State,NA,North Carolina,All,2010-11,201042,NA,NA,119,1535,7.7524429967,101.58526103
State,NA,North Dakota,All,2010-11,201042,NA,NA,11,103,10.67961165,90.57004245
State,NA,Ohio,All,2010-11,201042,NA,NA,165,2171,7.6001842469,103.25492147
State,NA,Oklahoma,All,2010-11,201042,NA,NA,48,679,7.0692194404,96.869568069
State,NA,Oregon,All,2010-11,201042,NA,NA,47,603,7.7943615257,97.891436995
State,NA,Pennsylvania,All,2010-11,201042,NA,NA,179,2500,7.16,103.37960198
State,NA,Rhode Island,All,2010-11,201042,NA,NA,12,160,7.5,87.753215096
State,NA,South Carolina,All,2010-11,201042,NA,NA,58,777,7.4646074646,97.974771606
State,NA,South Dakota,All,2010-11,201042,NA,NA,18,147,12.244897959,107.43447581
State,NA,Tennessee,All,2010-11,201042,NA,NA,96,1179,8.1424936387,102.98873118
State,NA,Texas,All,2010-11,201042,NA,NA,218,3124,6.9782330346,97.50405388
State,NA,Utah,All,2010-11,201042,NA,NA,16,244,6.5573770492,86.320754717
State,NA,Vermont,All,2010-11,201042,NA,NA,7,98,7.1428571429,97.790181985
State,NA,Virginia,All,2010-11,201042,NA,NA,58,1136,5.1056338028,99.251170778
State,NA,Washington,All,2010-11,201042,NA,NA,77,950,8.1052631579,101.3986014
State,NA,West Virginia,All,2010-11,201042,NA,NA,37,406,9.1133004926,98.254951413
State,NA,Wisconsin,All,2010-11,201042,NA,NA,54,879,6.1433447099,97.08720197
State,NA,Wyoming,All,2010-11,201042,NA,NA,5,79,6.3291139241,94.634661281
State,NA,Alabama,All,2010-11,201043,NA,NA,55,856,6.4252336449,92.756078119
State,NA,Alaska,All,2010-11,201043,NA,NA,4,69,5.7971014493,96.937237593
State,NA,Arizona,All,2010-11,201043,NA,NA,49,864,5.6712962963,95.557401224
State,NA,Arkansas,All,2010-11,201043,NA,NA,41,557,7.3608617594,99.260548955
State,NA,California,All,2010-11,201043,NA,NA,385,4375,8.8,96.568401931
State,NA,Colorado,All,2010-11,201043,NA,NA,39,616,6.3311688312,100.8714638
State,NA,Connecticut,All,2010-11,201043,NA,NA,36,550,6.5454545455,99.194283977
State,NA,Delaware,All,2010-11,201043,NA,NA,13,147,8.843537415,99.579537491
State,NA,District of Columbia,All,2010-11,201043,NA,NA,3,93,3.2258064516,101.79492556
State,NA,Florida,All,2010-11,201043,NA,NA,184,3101,5.9335698162,93.617314139
State,NA,Georgia,All,2010-11,201043,NA,NA,93,1344,6.9196428571,99.032217994
State,NA,Hawaii,All,2010-11,201043,NA,NA,12,182,6.5934065934,96.597864769
State,NA,Idaho,All,2010-11,201043,NA,NA,20,246,8.1300813008,111.79287169
State,NA,Illinois,All,2010-11,201043,NA,NA,176,1874,9.3916755603,96.449361098
State,NA,Indiana,All,2010-11,201043,NA,NA,64,1066,6.0037523452,97.071722391
State,NA,Iowa,All,2010-11,201043,NA,NA,36,529,6.8052930057,98.470195558
State,NA,Kansas,All,2010-11,201043,NA,NA,37,471,7.855626327,99.477249003
State,NA,Kentucky,All,2010-11,201043,NA,NA,69,746,9.2493297587,92.403411275
State,NA,Louisiana,All,2010-11,201043,NA,NA,36,693,5.1948051948,88.187713311
State,NA,Maine,All,2010-11,201043,NA,NA,10,277,3.6101083032,113.57452557
State,NA,Maryland,All,2010-11,201043,NA,NA,72,812,8.8669950739,96.775254117
State,NA,Massachusetts,All,2010-11,201043,NA,NA,90,1057,8.5146641438,104.13714484
State,NA,Michigan,All,2010-11,201043,NA,NA,115,1659,6.9318866787,98.02589429
State,NA,Minnesota,All,2010-11,201043,NA,NA,65,781,8.3226632522,104.59392061
State,NA,Mississippi,All,2010-11,201043,NA,NA,37,513,7.2124756335,92.45477144
State,NA,Missouri,All,2010-11,201043,NA,NA,71,1030,6.8932038835,96.81462141
State,NA,Montana,All,2010-11,201043,NA,NA,15,190,7.8947368421,111.43069007
State,NA,Nebraska,All,2010-11,201043,NA,NA,26,286,9.0909090909,97.579021674
State,NA,Nevada,All,2010-11,201043,NA,NA,20,360,5.5555555556,94.748305905
State,NA,New Hampshire,All,2010-11,201043,NA,NA,12,203,5.9113300493,101.82967846
State,NA,New Jersey,All,2010-11,201043,NA,NA,84,1392,6.0344827586,104.28522632
State,NA,New Mexico,All,2010-11,201043,NA,NA,12,296,4.0540540541,95.807135682
State,NA,New York,All,2010-11,201043,NA,NA,167,1844,9.0563991323,101.10902196
